fipscode,level,officeid,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,raceid,runoff,seatnum,statepostal,votecount,votepct,winner,state_slug,office_slug
21085,county,G,GOP,63424,20103,4,0.1818,22,18525,False,,KY,493,0.663526,False,kentucky,governor
21085,county,G,Dem,64524,20241,4,0.1818,22,18525,False,,KY,231,0.310902,False,kentucky,governor
21085,county,G,Lib,67927,20628,4,0.1818,22,18525,False,,KY,19,0.025572,False,kentucky,governor
21087,county,G,GOP,63424,20103,7,0.7000000000000001,10,18525,False,,KY,1947,0.728668,False,kentucky,governor
21087,county,G,Dem,64524,20241,7,0.7000000000000001,10,18525,False,,KY,681,0.254865,False,kentucky,governor
21087,county,G,Lib,67927,20628,7,0.7000000000000001,10,18525,False,,KY,44,0.016467,False,kentucky,governor
21089,county,G,GOP,63424,20103,29,1.0,29,18525,False,,KY,5905,0.524143,False,kentucky,governor
21089,county,G,Dem,64524,20241,29,1.0,29,18525,False,,KY,5102,0.452867,False,kentucky,governor
21089,county,G,Lib,67927,20628,29,1.0,29,18525,False,,KY,259,0.02299,False,kentucky,governor
21091,county,G,Dem,64524,20241,2,0.2,10,18525,False,,KY,487,0.501545,False,kentucky,governor
21091,county,G,GOP,63424,20103,2,0.2,10,18525,False,,KY,460,0.473738,False,kentucky,governor
21091,county,G,Lib,67927,20628,2,0.2,10,18525,False,,KY,24,0.024717,False,kentucky,governor
21093,county,G,GOP,63424,20103,49,0.8305,59,18525,False,,KY,13670,0.508141,False,kentucky,governor
21093,county,G,Dem,64524,20241,49,0.8305,59,18525,False,,KY,12625,0.469296,False,kentucky,governor
21093,county,G,Lib,67927,20628,49,0.8305,59,18525,False,,KY,607,0.022563,False,kentucky,governor
21095,county,G,GOP,63424,20103,32,1.0,32,18525,False,,KY,4468,0.690465,False,kentucky,governor
21095,county,G,Dem,64524,20241,32,1.0,32,18525,False,,KY,1867,0.288518,False,kentucky,governor
21095,county,G,Lib,67927,20628,32,1.0,32,18525,False,,KY,136,0.021017,False,kentucky,governor
21097,county,G,GOP,63424,20103,19,1.0,19,18525,False,,KY,3253,0.550609,False,kentucky,governor
21097,county,G,Dem,64524,20241,19,1.0,19,18525,False,,KY,2535,0.429079,False,kentucky,governor
21097,county,G,Lib,67927,20628,19,1.0,19,18525,False,,KY,120,0.020311,False,kentucky,governor
21099,county,G,GOP,63424,20103,3,0.15789999999999998,19,18525,False,,KY,514,0.603995,False,kentucky,governor
21099,county,G,Dem,64524,20241,3,0.15789999999999998,19,18525,False,,KY,312,0.366627,False,kentucky,governor
21099,county,G,Lib,67927,20628,3,0.15789999999999998,19,18525,False,,KY,25,0.029377,False,kentucky,governor
21101,county,G,Dem,64524,20241,0,0.0,45,18525,False,,KY,308,0.535652,False,kentucky,governor
21101,county,G,GOP,63424,20103,0,0.0,45,18525,False,,KY,256,0.445217,False,kentucky,governor
21101,county,G,Lib,67927,20628,0,0.0,45,18525,False,,KY,11,0.01913,False,kentucky,governor
