ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10481	11/06/2018	2018 General Election	St. Johns	Voted Vote-by-Mail	10,232	5,949	122	2,674	18,977	10/27/2018  7:24AM
10481	11/06/2018	2018 General Election	St. Lucie	Voted Vote-by-Mail	10,557	11,526	109	4,909	27,101	10/27/2018  7:24AM
10481	11/06/2018	2018 General Election	Sumter	Voted Vote-by-Mail	8,911	5,643	48	2,836	17,438	10/27/2018  7:24AM
10481	11/06/2018	2018 General Election	Suwannee	Voted Vote-by-Mail	1,417	923	10	204	2,554	10/27/2018  7:24AM
10481	11/06/2018	2018 General Election	Taylor	Voted Vote-by-Mail	532	615	4	58	1,209	10/27/2018  7:24AM
10481	11/06/2018	2018 General Election	Union	Voted Vote-by-Mail	213	212	0	13	438	10/27/2018  7:24AM
10481	11/06/2018	2018 General Election	Volusia	Voted Vote-by-Mail	23,867	20,168	345	10,718	55,098	10/27/2018  7:24AM
10481	11/06/2018	2018 General Election	Wakulla	Voted Vote-by-Mail	818	761	5	144	1,728	10/27/2018  7:24AM
10481	11/06/2018	2018 General Election	Walton	Voted Vote-by-Mail	2,016	657	19	308	3,000	10/27/2018  7:24AM
10481	11/06/2018	2018 General Election	Washington	Voted Vote-by-Mail	617	312	6	47	982	10/27/2018  7:24AM
