ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10481	11/06/2018	2018 General Election	State Totals	Voted Early	1,053,254	1,139,103	21,899	506,249	2,720,505	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Alachua	Voted Early	10,048	23,765	338	6,731	40,882	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Baker	Voted Early	3,084	1,277	12	273	4,646	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Bay	Voted Early	25,354	9,238	297	5,126	40,015	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Bradford	Voted Early	1,534	991	13	213	2,751	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Brevard	Voted Early	37,881	26,002	759	15,408	80,050	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Broward	Voted Early	62,421	175,137	1,811	59,785	299,154	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Calhoun	Voted Early	718	862	1	104	1,685	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Charlotte	Voted Early	16,288	7,767	273	5,775	30,103	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Citrus	Voted Early	11,658	5,049	149	3,325	20,181	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Clay	Voted Early	23,505	8,433	244	5,228	37,410	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Collier	Voted Early	27,991	12,577	233	9,682	50,483	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Columbia	Voted Early	6,000	3,603	69	893	10,565	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	DeSoto	Voted Early	1,204	1,391	9	332	2,936	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Dixie	Voted Early	871	495	11	123	1,500	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Duval	Voted Early	62,791	78,387	1,146	22,358	164,682	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Escambia	Voted Early	19,977	13,898	317	4,860	39,052	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Flagler	Voted Early	11,214	7,377	128	4,222	22,941	11/06/2018  7:31AM
10481	11/06/2018	2018 General Election	Franklin	Voted Early	689	904	28	190	1,811	11/06/2018  7:31AM
