ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10481	11/06/2018	2018 General Election	State Totals	Voted Vote-by-Mail	299,687	256,657	3,653	117,439	677,436	10/18/2018  7:13AM
10481	11/06/2018	2018 General Election	Alachua	Voted Vote-by-Mail	1,490	2,798	50	718	5,056	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Baker	Voted Vote-by-Mail	223	140	2	28	393	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Bay	Voted Vote-by-Mail	133	83	1	39	256	10/10/2018  7:12AM
10481	11/06/2018	2018 General Election	Bradford	Voted Vote-by-Mail	522	370	4	82	978	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Brevard	Voted Vote-by-Mail	9,306	7,498	131	3,243	20,178	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Broward	Voted Vote-by-Mail	12,400	22,749	236	7,268	42,653	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Calhoun	Voted Vote-by-Mail	12	5	0	1	18	10/10/2018  7:12AM
10481	11/06/2018	2018 General Election	Charlotte	Voted Vote-by-Mail	6,712	4,612	89	2,408	13,821	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Citrus	Voted Vote-by-Mail	4,512	2,592	42	1,548	8,694	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Clay	Voted Vote-by-Mail	1,759	751	23	504	3,037	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Collier	Voted Vote-by-Mail	14,889	5,295	92	4,193	24,469	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Columbia	Voted Vote-by-Mail	528	368	6	104	1,006	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	DeSoto	Voted Vote-by-Mail	51	49	0	10	110	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Dixie	Voted Vote-by-Mail	273	219	4	48	544	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Duval	Voted Vote-by-Mail	4,683	3,470	57	1,051	9,261	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Escambia	Voted Vote-by-Mail	5,855	3,832	75	1,387	11,149	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Flagler	Voted Vote-by-Mail	2,029	1,516	20	785	4,350	10/18/2018  7:12AM
10481	11/06/2018	2018 General Election	Franklin	Voted Vote-by-Mail	2	13	0	1	16	10/10/2018  7:12AM
