fipscode,level,officeid,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,raceid,runoff,seatnum,statepostal,votecount,votepct,winner,state_slug,office_slug
,state,G,GOP,64539,27165,1756,0.9932,1768,25002,False,,MS,443063,0.522554,True,mississippi,governor
,state,G,Dem,27770,27160,1756,0.9932,1768,25002,False,,MS,394177,0.464897,False,mississippi,governor
,state,G,Ind,67929,28638,1756,0.9932,1768,25002,False,,MS,8145,0.009606,False,mississippi,governor
,state,G,CST,67928,28628,1756,0.9932,1768,25002,False,,MS,2495,0.002943,False,mississippi,governor
28001,county,G,GOP,64539,27165,19,1.0,19,25002,False,,MS,3874,0.396479,True,mississippi,governor
28001,county,G,Dem,27770,27160,19,1.0,19,25002,False,,MS,5790,0.59257,False,mississippi,governor
28001,county,G,Ind,67929,28638,19,1.0,19,25002,False,,MS,67,0.006857,False,mississippi,governor
28001,county,G,CST,67928,28628,19,1.0,19,25002,False,,MS,40,0.004094,False,mississippi,governor
28003,county,G,GOP,64539,27165,17,1.0,17,25002,False,,MS,8596,0.755095,True,mississippi,governor
28003,county,G,Dem,27770,27160,17,1.0,17,25002,False,,MS,2633,0.23129,False,mississippi,governor
28003,county,G,Ind,67929,28638,17,1.0,17,25002,False,,MS,118,0.010365,False,mississippi,governor
28003,county,G,CST,67928,28628,17,1.0,17,25002,False,,MS,37,0.00325,False,mississippi,governor
28005,county,G,GOP,64539,27165,21,1.0,21,25002,False,,MS,2897,0.559266,True,mississippi,governor
28005,county,G,Dem,27770,27160,21,1.0,21,25002,False,,MS,2217,0.427992,False,mississippi,governor
28005,county,G,Ind,67929,28638,21,1.0,21,25002,False,,MS,38,0.007336,False,mississippi,governor
28005,county,G,CST,67928,28628,21,1.0,21,25002,False,,MS,28,0.005405,False,mississippi,governor
28007,county,G,GOP,64539,27165,20,1.0,20,25002,False,,MS,2868,0.533284,True,mississippi,governor
28007,county,G,Dem,27770,27160,20,1.0,20,25002,False,,MS,2465,0.458349,False,mississippi,governor
28007,county,G,Ind,67929,28638,20,1.0,20,25002,False,,MS,35,0.006508,False,mississippi,governor
28007,county,G,CST,67928,28628,20,1.0,20,25002,False,,MS,10,0.001859,False,mississippi,governor
28009,county,G,GOP,64539,27165,5,1.0,5,25002,False,,MS,1523,0.589853,True,mississippi,governor
28009,county,G,Dem,27770,27160,5,1.0,5,25002,False,,MS,1024,0.396592,False,mississippi,governor
28009,county,G,Ind,67929,28638,5,1.0,5,25002,False,,MS,27,0.010457,False,mississippi,governor
28009,county,G,CST,67928,28628,5,1.0,5,25002,False,,MS,8,0.003098,False,mississippi,governor
28011,county,G,GOP,64539,27165,28,1.0,28,25002,False,,MS,3088,0.32217,True,mississippi,governor
28011,county,G,Dem,27770,27160,28,1.0,28,25002,False,,MS,6395,0.667188,False,mississippi,governor
28011,county,G,Ind,67929,28638,28,1.0,28,25002,False,,MS,73,0.007616,False,mississippi,governor
28011,county,G,CST,67928,28628,28,1.0,28,25002,False,,MS,29,0.003026,False,mississippi,governor
28013,county,G,GOP,64539,27165,10,1.0,10,25002,False,,MS,3004,0.590873,True,mississippi,governor
28013,county,G,Dem,27770,27160,10,1.0,10,25002,False,,MS,2022,0.397718,False,mississippi,governor
28013,county,G,Ind,67929,28638,10,1.0,10,25002,False,,MS,42,0.008261,False,mississippi,governor
28013,county,G,CST,67928,28628,10,1.0,10,25002,False,,MS,16,0.003147,False,mississippi,governor
28015,county,G,GOP,64539,27165,14,1.0,14,25002,False,,MS,2475,0.644028,True,mississippi,governor
28015,county,G,Dem,27770,27160,14,1.0,14,25002,False,,MS,1334,0.347125,False,mississippi,governor
28015,county,G,Ind,67929,28638,14,1.0,14,25002,False,,MS,26,0.006766,False,mississippi,governor
28015,county,G,CST,67928,28628,14,1.0,14,25002,False,,MS,8,0.002082,False,mississippi,governor
28017,county,G,GOP,64539,27165,15,1.0,15,25002,False,,MS,2275,0.383384,True,mississippi,governor
28017,county,G,Dem,27770,27160,15,1.0,15,25002,False,,MS,3622,0.610381,False,mississippi,governor
28017,county,G,Ind,67929,28638,15,1.0,15,25002,False,,MS,31,0.005224,False,mississippi,governor
28017,county,G,CST,67928,28628,15,1.0,15,25002,False,,MS,6,0.001011,False,mississippi,governor
28019,county,G,GOP,64539,27165,13,1.0,13,25002,False,,MS,1829,0.657441,True,mississippi,governor
28019,county,G,Dem,27770,27160,13,1.0,13,25002,False,,MS,911,0.327462,False,mississippi,governor
28019,county,G,Ind,67929,28638,13,1.0,13,25002,False,,MS,26,0.009346,False,mississippi,governor
28019,county,G,CST,67928,28628,13,1.0,13,25002,False,,MS,16,0.005751,False,mississippi,governor
28021,county,G,GOP,64539,27165,11,1.0,11,25002,False,,MS,425,0.139116,True,mississippi,governor
28021,county,G,Dem,27770,27160,11,1.0,11,25002,False,,MS,2595,0.849427,False,mississippi,governor
28021,county,G,Ind,67929,28638,11,1.0,11,25002,False,,MS,28,0.009165,False,mississippi,governor
28021,county,G,CST,67928,28628,11,1.0,11,25002,False,,MS,7,0.002291,False,mississippi,governor
28023,county,G,GOP,64539,27165,23,1.0,23,25002,False,,MS,3831,0.599343,True,mississippi,governor
28023,county,G,Dem,27770,27160,23,1.0,23,25002,False,,MS,2445,0.382509,False,mississippi,governor
28023,county,G,Ind,67929,28638,23,1.0,23,25002,False,,MS,89,0.013924,False,mississippi,governor
28023,county,G,CST,67928,28628,23,1.0,23,25002,False,,MS,27,0.004224,False,mississippi,governor
28025,county,G,GOP,64539,27165,14,1.0,14,25002,False,,MS,2573,0.381298,True,mississippi,governor
