fipscode,level,officeid,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,raceid,runoff,seatnum,statepostal,votecount,votepct,winner,state_slug,office_slug
28037,county,G,GOP,64539,27165,0,0.0,14,25002,False,,MS,0,0.0,False,mississippi,governor
28037,county,G,Ind,67929,28638,0,0.0,14,25002,False,,MS,0,0.0,False,mississippi,governor
28039,county,G,CST,67928,28628,0,0.0,22,25002,False,,MS,0,0.0,False,mississippi,governor
28039,county,G,Dem,27770,27160,0,0.0,22,25002,False,,MS,0,0.0,False,mississippi,governor
28039,county,G,GOP,64539,27165,0,0.0,22,25002,False,,MS,0,0.0,False,mississippi,governor
28039,county,G,Ind,67929,28638,0,0.0,22,25002,False,,MS,0,0.0,False,mississippi,governor
28041,county,G,CST,67928,28628,0,0.0,13,25002,False,,MS,0,0.0,False,mississippi,governor
28041,county,G,Dem,27770,27160,0,0.0,13,25002,False,,MS,0,0.0,False,mississippi,governor
28041,county,G,GOP,64539,27165,0,0.0,13,25002,False,,MS,0,0.0,False,mississippi,governor
28041,county,G,Ind,67929,28638,0,0.0,13,25002,False,,MS,0,0.0,False,mississippi,governor
28043,county,G,Dem,27770,27160,2,0.15380000000000002,13,25002,False,,MS,917,0.873333,False,mississippi,governor
28043,county,G,GOP,64539,27165,2,0.15380000000000002,13,25002,False,,MS,109,0.10381,False,mississippi,governor
28043,county,G,Ind,67929,28638,2,0.15380000000000002,13,25002,False,,MS,23,0.021905,False,mississippi,governor
28043,county,G,CST,67928,28628,2,0.15380000000000002,13,25002,False,,MS,1,0.000952,False,mississippi,governor
28045,county,G,GOP,64539,27165,1,0.04,25,25002,False,,MS,493,0.68663,False,mississippi,governor
28045,county,G,Dem,27770,27160,1,0.04,25,25002,False,,MS,218,0.303621,False,mississippi,governor
28045,county,G,Ind,67929,28638,1,0.04,25,25002,False,,MS,6,0.008357,False,mississippi,governor
28045,county,G,CST,67928,28628,1,0.04,25,25002,False,,MS,1,0.001393,False,mississippi,governor
28047,county,G,CST,67928,28628,0,0.0,53,25002,False,,MS,0,0.0,False,mississippi,governor
28047,county,G,Dem,27770,27160,0,0.0,53,25002,False,,MS,0,0.0,False,mississippi,governor
28047,county,G,GOP,64539,27165,0,0.0,53,25002,False,,MS,0,0.0,False,mississippi,governor
28047,county,G,Ind,67929,28638,0,0.0,53,25002,False,,MS,0,0.0,False,mississippi,governor
28049,county,G,Dem,27770,27160,5,0.0463,108,25002,False,,MS,2406,0.929316,False,mississippi,governor
28049,county,G,GOP,64539,27165,5,0.0463,108,25002,False,,MS,157,0.060641,False,mississippi,governor
28049,county,G,Ind,67929,28638,5,0.0463,108,25002,False,,MS,17,0.006566,False,mississippi,governor
28049,county,G,CST,67928,28628,5,0.0463,108,25002,False,,MS,9,0.003476,False,mississippi,governor
28051,county,G,CST,67928,28628,0,0.0,17,25002,False,,MS,0,0.0,False,mississippi,governor
28051,county,G,Dem,27770,27160,0,0.0,17,25002,False,,MS,0,0.0,False,mississippi,governor
28051,county,G,GOP,64539,27165,0,0.0,17,25002,False,,MS,0,0.0,False,mississippi,governor
28051,county,G,Ind,67929,28638,0,0.0,17,25002,False,,MS,0,0.0,False,mississippi,governor
